player,source_team,target_team,transfer,source_n90,target_n90,stat,stat_label,metric_group,metric_order,unit,carry_forward,context_prediction,actual,actual_change,predicted_change,carry_raw_abs_error,model_raw_abs_error,scale,carry_scaled_error,model_scaled_error,scaled_error_improvement,model_better_stat,model_outcome,metric_carry_error,metric_model_error,metric_gain_pct,player_carry_error_43,player_model_error_43,player_gain_pct_43,player_stat_win_rate_43,cohort_movers,cohort_carry_error_43,cohort_model_error_43,cohort_gain_pct_43,default_player
Ilaix Moriba,Getafe,Celta Vigo,Getafe → Celta Vigo,6.7,23.7,int,Interceptions /90,Defending,8,per 90,0.597014925373,0.925871360551,0.590717299578,-0.00629762579508,0.328856435177,0.00629762579508,0.335154060972,0.508340965481,0.0123885860529,0.659309565294,-0.646920979241,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.659524702255,0.586229893208,11.1132773035,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Alex Sola,Alavés,Getafe,Alavés → Getafe,14,11.4,int,Interceptions /90,Defending,8,per 90,0.785714285714,0.853048082888,0.614035087719,-0.171679197995,0.067333797174,0.171679197995,0.239012995169,0.508340965481,0.33772449921,0.470182439345,-0.132457940135,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.779248153038,0.68829488889,11.6719255341,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Bertuğ Yıldırım,Rennes,Getafe,Rennes → Getafe,5.2,12,int,Interceptions /90,Defending,8,per 90,0,0.316475381811,0.0833333333333,0.0833333333333,0.316475381811,0.0833333333333,0.233142048477,0.508340965481,0.163931964945,0.458633209418,-0.294701244473,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.578632404539,0.495189157288,14.4207698352,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Carles Pérez,Celta Vigo,Getafe,Celta Vigo → Getafe,8.6,15.9,int,Interceptions /90,Defending,8,per 90,0.581395348837,0.789800165741,0.377358490566,-0.204036858271,0.208404816903,0.204036858271,0.412441675175,0.508340965481,0.401377957171,0.811348490838,-0.409970533667,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.628601486055,0.562732768099,10.4786131462,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Juanmi,Cádiz,Getafe,Cádiz → Getafe,9.7,7.7,int,Interceptions /90,Defending,8,per 90,0.618556701031,0.819656281742,0.25974025974,-0.358816441291,0.201099580711,0.358816441291,0.559916022001,0.508340965481,0.705857811304,1.10145760429,-0.395599792986,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.493129704213,0.463015187551,6.10681457744,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Peter González,Valencia,Getafe,Valencia → Getafe,7.2,5.3,int,Interceptions /90,Defending,8,per 90,0.972222222222,0.935261788666,0.377358490566,-0.594863731656,-0.0369604335559,0.594863731656,0.5579032981,0.508340965481,1.17020616486,1.09749820688,0.0727079579764,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.511405044498,0.543536545406,-6.28298474056,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Ramón Terrats,Villarreal,Getafe,Villarreal → Getafe,8.7,13.5,int,Interceptions /90,Defending,8,per 90,0.344827586207,0.806407045596,0.592592592593,0.247765006386,0.461579459389,0.247765006386,0.213814453003,0.508340965481,0.487399252097,0.420612280973,0.0667869711234,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.81558230659,0.77176102959,5.37300486363,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Arnaut Danjuma,Everton,Girona,Everton → Girona,6.6,14.8,int,Interceptions /90,Defending,8,per 90,0.454545454545,0.684336998188,0.135135135135,-0.31941031941,0.229791543643,0.31941031941,0.549201863053,0.508340965481,0.628338735415,1.08038088674,-0.452042151325,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.630697111589,0.654510304878,-3.77569404579,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Arthur Melo,Fiorentina,Girona,Fiorentina → Girona,22.1,10.5,int,Interceptions /90,Defending,8,per 90,0.814479638009,1.23114075043,0.761904761905,-0.0525748761043,0.41666111242,0.0525748761043,0.469235988524,0.508340965481,0.103424432958,0.923073331459,-0.819648898501,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.563412094161,0.591972277766,-5.06914634962,0.372093023256,255,0.542554694382,0.500315163656,7.78530370535,0
Oriol Romeu,Barcelona,Girona,Barcelona → Girona,10.4,15.1,int,Interceptions /90,Defending,8,per 90,0.961538461538,1.37000067775,0.794701986755,-0.166836474783,0.408462216211,0.166836474783,0.575298690994,0.508340965481,0.328197973629,1.13171813814,-0.80352016451,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.750565806483,0.612874133859,18.3450500189,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Jaime Mata,Getafe,Las Palmas,Getafe → Las Palmas,19.9,7.3,int,Interceptions /90,Defending,8,per 90,0.854271356784,0.952077329169,0.41095890411,-0.443312452674,0.0978059723851,0.443312452674,0.541118425059,0.508340965481,0.872076977417,1.06447928025,-0.192402302837,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.392691722823,0.449250971024,-14.4029641864,0.348837209302,255,0.542554694382,0.500315163656,7.78530370535,0
Oliver McBurnie,Sheffield Utd,Las Palmas,Sheffield Utd → Las Palmas,14.2,20.4,int,Interceptions /90,Defending,8,per 90,0.352112676056,0.572651063247,0.294117647059,-0.0579950289975,0.22053838719,0.0579950289975,0.278533416188,0.508340965481,0.114086868727,0.547926362622,-0.433839493895,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.58805592994,0.420005858873,28.5772258235,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Johan Mojica,Osasuna,Mallorca,Osasuna → Mallorca,22.7,30.6,int,Interceptions /90,Defending,8,per 90,0.925110132159,1.18054129021,0.849673202614,-0.0754369295442,0.255431158053,0.0754369295442,0.330868087597,0.508340965481,0.148398289075,0.650878268849,-0.502479979774,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.38970263253,0.428132924556,-9.86144018994,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Roberto Navarro,Cádiz,Mallorca,Cádiz → Mallorca,21,14.2,int,Interceptions /90,Defending,8,per 90,0.904761904762,1.1026415453,1.33802816901,0.433266264252,0.197879640539,0.433266264252,0.235386623713,0.508340965481,0.852314280518,0.463048700965,0.389265579554,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.403181266538,0.426336941217,-5.74324171295,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Takuma Asano,Bochum,Mallorca,Bochum → Mallorca,22.1,11.7,int,Interceptions /90,Defending,8,per 90,0.180995475113,0.552789525703,0.512820512821,0.331825037707,0.37179405059,0.331825037707,0.0399690128823,0.508340965481,0.652760765391,0.0786263858245,0.574134379567,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.330673237764,0.333905222901,-0.977395437149,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Bryan Zaragoza,Granada,Osasuna,Granada → Osasuna,18.2,20.4,int,Interceptions /90,Defending,8,per 90,0.164835164835,0.4465558078,0.196078431373,0.0312432665374,0.281720642965,0.0312432665374,0.250477376428,0.508340965481,0.0614612408972,0.492734981904,-0.431273741007,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.231829741839,0.341545118437,-47.3258416836,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Adri Embarba,Almería,Rayo Vallecano,Almería → Rayo Vallecano,27.5,17.9,int,Interceptions /90,Defending,8,per 90,0.545454545455,0.715307112769,0.72625698324,0.180802437786,0.169852567314,0.180802437786,0.0109498704716,0.508340965481,0.355671586716,0.0215404053877,0.334131181329,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.45712410082,0.396183536181,13.3312954905,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Gerard Gumbau,Granada,Rayo Vallecano,Granada → Rayo Vallecano,29.7,9.4,int,Interceptions /90,Defending,8,per 90,0.841750841751,1.10735586802,0.531914893617,-0.309835948134,0.265605026269,0.309835948134,0.575440974403,0.508340965481,0.609504189458,1.13199803572,-0.522493846266,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.514147147925,0.517292391121,-0.611739889845,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Kylian Mbappé,Paris S-G,Real Madrid,Paris S-G → Real Madrid,24,32.3,int,Interceptions /90,Defending,8,per 90,0.0833333333333,0.265390387655,0.030959752322,-0.0523735810114,0.182057054322,0.0523735810114,0.234430635333,0.508340965481,0.103028448557,0.461168096322,-0.358139647765,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.281785769428,0.444837618383,-57.8637627039,0.302325581395,255,0.542554694382,0.500315163656,7.78530370535,0
Javi López,Alavés,Real Sociedad,Alavés → Real Sociedad,26.5,21.5,int,Interceptions /90,Defending,8,per 90,0.377358490566,0.787777797185,0.511627906977,0.134269416411,0.410419306619,0.134269416411,0.276149890208,0.508340965481,0.264132591171,0.543237529453,-0.279104938283,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.451243829252,0.391852177018,13.161764967,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Nayef Aguerd,West Ham,Real Sociedad,West Ham → Real Sociedad,20.6,19.6,int,Interceptions /90,Defending,8,per 90,0.825242718447,1.12169826371,0.663265306122,-0.161977412324,0.296455545268,0.161977412324,0.458432957592,0.508340965481,0.318639305748,0.901821786402,-0.583182480654,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.524238016128,0.466425731931,11.0278694825,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Albert Sambi Lokonga,Luton Town,Sevilla,Luton Town → Sevilla,14.5,16.3,int,Interceptions /90,Defending,8,per 90,0.758620689655,1.06118588724,0.552147239264,-0.206473450391,0.302565197589,0.206473450391,0.50903864798,0.508340965481,0.406171181179,1.00137246956,-0.595201288376,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.534716108164,0.458146766292,14.3196250689,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Carmona,Getafe,Sevilla,Getafe → Sevilla,14.6,32.7,int,Interceptions /90,Defending,8,per 90,1.43835616438,1.38759235416,2.07951070336,0.64115453898,-0.0507638102219,0.64115453898,0.691918349202,0.508340965481,1.2612686809,1.36113041479,-0.0998617338932,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.621276216252,0.552517469827,11.0673392328,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Ruben Vargas,Augsburg,Sevilla,Augsburg → Sevilla,21.8,7.5,int,Interceptions /90,Defending,8,per 90,0.321100917431,0.588580942196,0.4,0.0788990825688,0.267480024765,0.0788990825688,0.188580942196,0.508340965481,0.155208979654,0.370973332864,-0.21576435321,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.454292054259,0.456786023883,-0.548979362685,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Saúl Ñíguez,Atlético Madrid,Sevilla,Atlético Madrid → Sevilla,15.3,17.3,int,Interceptions /90,Defending,8,per 90,0.915032679739,1.1816608798,1.27167630058,0.356643620839,0.266628200065,0.356643620839,0.0900154207746,0.508340965481,0.701583474591,0.177076857635,0.524506616956,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.636174845054,0.48003230778,24.5439659376,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Enzo Barrenechea,Frosinone,Valencia,Frosinone → Valencia,31.2,24.3,int,Interceptions /90,Defending,8,per 90,0.865384615385,1.22455727348,1.15226337449,0.286878759101,0.359172658093,0.286878759101,0.0722938989918,0.508340965481,0.564343184165,0.142215370983,0.422127813182,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.324613990324,0.299431341688,7.75772128946,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Luis Rioja,Alavés,Valencia,Alavés → Valencia,27.8,31.5,int,Interceptions /90,Defending,8,per 90,0.575539568345,0.729733028229,0.698412698413,0.122873130067,0.154193459884,0.122873130067,0.0313203298163,0.508340965481,0.241714003811,0.0616128385141,0.180101165296,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.32090080304,0.333499963476,-3.92618538693,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Umar Sadiq,Real Sociedad,Valencia,Real Sociedad → Valencia,12,9.2,int,Interceptions /90,Defending,8,per 90,0,0.268043807419,0.108695652174,0.108695652174,0.268043807419,0.108695652174,0.159348155245,0.508340965481,0.213824302102,0.313467074396,-0.0996427722935,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.38590291254,0.345565530201,10.4527281416,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Ayoze Pérez,Betis,Villarreal,Betis → Villarreal,25.5,21.9,int,Interceptions /90,Defending,8,per 90,0.862745098039,0.926563342188,0.365296803653,-0.497448294386,0.0638182441491,0.497448294386,0.561266538535,0.508340965481,0.978572116287,1.10411431824,-0.125542201952,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.625265121278,0.510854763373,18.2978954065,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Logan Costa,Toulouse,Villarreal,Toulouse → Villarreal,29.4,28.7,int,Interceptions /90,Defending,8,per 90,0.78231292517,1.21296274149,0.731707317073,-0.0506056080969,0.430649816319,0.0506056080969,0.481255424416,0.508340965481,0.0995505212707,0.946717768379,-0.847167247108,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.386462036269,0.332828032414,13.878207643,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Pape Gueye,Marseille,Villarreal,Marseille → Villarreal,8.5,24.7,int,Interceptions /90,Defending,8,per 90,1.52941176471,1.67031044211,1.09311740891,-0.436294355799,0.140898677408,0.436294355799,0.577193033207,0.508340965481,0.858271092486,1.13544465703,-0.277173564547,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.936737428019,0.672158828173,28.2446918349,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Sergi Cardona,Las Palmas,Villarreal,Las Palmas → Villarreal,31.3,32.7,int,Interceptions /90,Defending,8,per 90,1.4696485623,1.52869569209,1.22324159021,-0.246406972086,0.0590471297896,0.246406972086,0.305454101876,0.508340965481,0.484727749323,0.600884293452,-0.116156544129,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.594856448446,0.539100534355,9.37300322414,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Edimilson Fernandes,Mainz 05,Brest,Mainz 05 → Brest,14.3,12.3,int,Interceptions /90,Defending,8,per 90,1.53846153846,1.63172154041,1.62601626016,0.0875547217011,0.0932600019459,0.0875547217011,0.00570528024484,0.508340965481,0.172236210824,0.0112233336132,0.161012877211,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.534665630214,0.536810018019,-0.401070815691,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Ludovic Ajorque,Mainz 05,Brest,Mainz 05 → Brest,15.1,27.7,int,Interceptions /90,Defending,8,per 90,0.264900662252,0.60363164239,0.216606498195,-0.0482941640567,0.338730980139,0.0482941640567,0.387025144195,0.508340965481,0.0950034865103,0.761349508452,-0.666346021942,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.424321061424,0.30065236044,29.1450772132,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Mama Samba Baldé,Lyon,Brest,Lyon → Brest,6.1,12.8,int,Interceptions /90,Defending,8,per 90,0.491803278689,0.662852465466,0.46875,-0.0230532786885,0.171049186778,0.0230532786885,0.194102465466,0.508340965481,0.045350031286,0.381835182775,-0.336485151489,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.695722787927,0.520586111338,25.173341973,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Massadio Haïdara,Lens,Brest,Lens → Brest,8.2,18.6,int,Interceptions /90,Defending,8,per 90,1.34146341463,1.55321256862,1.39784946237,0.0563860477314,0.211749153986,0.0563860477314,0.155363106254,0.508340965481,0.110921707201,0.305627751459,-0.194706044258,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.602843253716,0.522011961803,13.4083431165,0.372093023256,255,0.542554694382,0.500315163656,7.78530370535,0
Romain Faivre,Lorient,Brest,Lorient → Brest,16.1,10,int,Interceptions /90,Defending,8,per 90,0.434782608696,0.75514040925,0.4,-0.0347826086957,0.320357800554,0.0347826086957,0.35514040925,0.508340965481,0.0684237766727,0.698626381436,-0.630202604763,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.545142065938,0.470323131146,13.724667287,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Junior Mwanga,Strasbourg,Le Havre,Strasbourg → Le Havre,16.1,10.6,int,Interceptions /90,Defending,8,per 90,1.11801242236,1.47424846087,0.754716981132,-0.363295441228,0.356236038507,0.363295441228,0.719531479736,0.508340965481,0.714668826433,1.41545051175,-0.70078168532,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.563015067351,0.483811620187,14.0677313552,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
M'Bala Nzola,Fiorentina,Lens,Fiorentina → Lens,17.2,16.2,int,Interceptions /90,Defending,8,per 90,0,0.420646414019,0.308641975309,0.308641975309,0.420646414019,0.308641975309,0.112004438711,0.508340965481,0.607155425722,0.220333292645,0.386822133077,1,Context model better,0.560451506495,0.686682941429,-22.5231681012,0.328204236931,0.295702249617,9.90297615229,0.418604651163,255,0.542554694382,0.500315163656,7.78530370535,0
Aïssa Mandi,Villarreal,Lille,Villarreal → Lille,12.4,19.3,int,Interceptions /90,Defending,8,per 90,0.645161290323,1.20368841595,0.777202072539,0.132040782216,0.558527125629,0.132040782216,0.426486343413,0.508340965481,0.259748458579,0.838976931574,-0.579228472995,0,Carry-forward better,0.560451506495,0.686682941429,-22.5231681012,0.456638006787,0.5047236659,-10.5303672489,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
